0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:02 -0700] "GET /WebQuiz/homepage.jsp HTTP/1.1" 200 7542
0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:03 -0700] "GET /WebQuiz/QuizSummaryPage.jsp?ID=f7eade6f4a16f3678dbce2bad121eefa HTTP/1.1" 200 6207
0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:09 -0700] "GET /WebQuiz/Review.jsp?ID=f7eade6f4a16f3678dbce2bad121eefa HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:12 -0700] "GET /WebQuiz/QuizSummaryPage.jsp?ID=f7eade6f4a16f3678dbce2bad121eefa HTTP/1.1" 200 6207
0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:48 -0700] "GET /WebQuiz/homepage.jsp HTTP/1.1" 200 7542
0:0:0:0:0:0:0:1 - - [14/Mar/2015:14:59:51 -0700] "GET /WebQuiz/Mail.jsp HTTP/1.1" 200 4655
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:08 -0700] "GET /WebQuiz/homepage.jsp HTTP/1.1" 200 7542
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:28 -0700] "POST /WebQuiz/FriendListUpdateServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:28 -0700] "GET /WebQuiz/MyPageServlet?id=chishuen HTTP/1.1" 200 5504
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:32 -0700] "GET /WebQuiz/MyPageServlet?id=lingzhi HTTP/1.1" 200 10968
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:34 -0700] "POST /WebQuiz/AddFriendServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:00:34 -0700] "GET /WebQuiz/MyPageServlet?id=lingzhi HTTP/1.1" 200 10613
0:0:0:0:0:0:0:1 - - [14/Mar/2015:15:01:08 -0700] "GET /WebQuiz/Mail.jsp HTTP/1.1" 200 4655
